_id,title,price,rating,rating_count
6442e598c69d033f5ddcdecf,"Infinix HOT 20 Play (Racing Black, 64 GB)  (4 GB RAM)",8499.0,4.4,18636.0
6442e598c69d033f5ddcded0,"Infinix HOT 20 Play (Aurora Green, 64 GB)  (4 GB RAM)",8499.0,4.4,18636.0
6442e598c69d033f5ddcded1,"Infinix HOT 20 Play (Luna Blue, 64 GB)  (4 GB RAM)",8499.0,4.4,18636.0
6442e598c69d033f5ddcded2,SAMSUNG Guru Music 2  (Gold),2090.0,4.3,202346.0
6442e598c69d033f5ddcded3,"Infinix Note 11 (Glacier Green, 64 GB)  (4 GB RAM)",9499.0,4.3,38915.0
6442e598c69d033f5ddcded4,"Infinix Note 11 (Celestial Snow, 64 GB)  (4 GB RAM)",9499.0,4.3,38915.0
6442e598c69d033f5ddcded5,"Infinix Hot 20 5G (Blaster Green, 128 GB)  (6 GB RAM)",13499.0,4.1,3303.0
6442e598c69d033f5ddcded6,"REDMI A1 (Light Green, 32 GB)  (2 GB RAM)",6189.0,4.2,6070.0
6442e598c69d033f5ddcded7,"MOTOROLA G32 (Satin Silver, 64 GB)  (4 GB RAM)",10499.0,4.2,35342.0
6442e598c69d033f5ddcded8,"REDMI A1 (Black, 32 GB)  (2 GB RAM)",6299.0,4.2,6070.0
6442e598c69d033f5ddcded9,Nokia 150 DS 2020  (Cyan),2565.0,4.1,22281.0
6442e598c69d033f5ddcdeda,GFive U707  (Black Red),749.0,3.6,11544.0
6442e598c69d033f5ddcdedb,Micromax J22  (Purple),1106.0,3.9,538.0
6442e598c69d033f5ddcdedc,"Infinix HOT 20 Play (Fantasy Purple, 64 GB)  (4 GB RAM)",8499.0,4.4,18636.0
6442e598c69d033f5ddcdedd,"POCO X5 5G (Wildcat Blue, 128 GB)  (6 GB RAM)",16999.0,4.2,1425.0
6442e598c69d033f5ddcdede,"realme 10 (Rush Black, 64 GB)  (4 GB RAM)",13999.0,4.3,6059.0
6442e598c69d033f5ddcdedf,"MOTOROLA G62 5G (Frosted Blue, 128 GB)  (8 GB RAM)",16999.0,4.1,9849.0
